 11 5679.415188 4.772E-26 4.475E-01.08600.352 2392.59250.72-.018000          0 2 1          0 1 0  8  4  4        7  2  5      568420837277713138    51.0   45.0
 11 5679.448272 1.638E-29 3.554E-02.09130.412 3381.70420.71-.001390          2 1 0          0 2 0  4  2  3        4  1  4      434243837294713152    27.0   27.0
 11 5679.492835 1.883E-27 7.347E+00.01100.195 3567.2548-.13-.017430          0 1 1          0 0 0 18  3 16       17  3 15      464223838394713152    37.0   35.0
 11 5679.521327 1.215E-28 1.044E-01.05470.315 3139.47580.51-.017690          1 2 0          0 1 0 10  6  4        9  5  5      434233837294713152    21.0   19.0
 11 5679.546782 2.127E-29 5.348E-08.06860.333  744.16270.620.000000          0 1 1          0 0 0 10  0 10        8  1  8     q4322308079917122 0    63.0   51.0
 11 5679.565817 1.087E-25 3.906E+00.03400.281 2522.26130.34-.011500          0 1 1          0 0 0 12  8  5       11  8  4      464223838394713159    25.0   23.0
 11 5679.577504 3.260E-25 3.904E+00.03410.281 2522.26520.34-.011500          0 1 1          0 0 0 12  8  4       11  8  3      464523838394713159    75.0   69.0
 11 5679.656680 7.086E-30 5.343E-08.06860.333  744.06370.620.000000          0 1 1          0 0 0 10  1 10        8  0  8     q4322308079917122 0    21.0   17.0
 11 5679.682586 3.487E-30 1.962E-02.10000.434 3299.99110.74-.004970          1 1 1          0 2 0  3  1  2        3  1  3      532230837294713152     7.0    7.0
 11 5679.683354 5.664E-27 7.364E+00.01090.195 3567.1738-.13-.017100          0 1 1          0 0 0 18  2 16       17  2 15      464223838394713152   111.0  105.0
 11 5679.816751 4.600E-28 5.644E-03.02040.221 2358.30170.16-.001120          0 3 0          0 0 0 16  2 14       15  1 15      464223833360713049    33.0   31.0
 11 5679.958865 9.268E-28 1.051E-01.04710.352 2905.43350.46-.015740          1 0 1          0 1 0  8  6  2        7  6  1      434223837294713152    51.0   45.0
 11 5679.984693 3.103E-28 1.056E-01.04690.352 2905.43060.46-.015930          1 0 1          0 1 0  8  6  3        7  6  2      434223837294713152    17.0   15.0
 11 5680.007774 5.749E-30 5.166E-08.06860.333 1006.11590.620.000000          1 1 0          0 0 0 10  3  8        8  3  6     q4322308079917122 0    63.0   51.0
 11 5680.367209 5.817E-29 1.550E-03.06410.333 2630.19260.610.000060          0 4 0          0 1 0  9  6  3        8  3  6      434233837294713152    57.0   51.0
 11 5680.403370 1.746E-30 2.748E-02.08190.371 3864.96610.68-.020870          0 1 2          0 2 0  6  2  5        6  3  4      432230837294713152    39.0   39.0
 11 5680.699593 1.371E-29 6.144E-08.07340.352  842.35660.650.000000          1 1 0          0 0 0  9  3  6        7  3  4     q4322308079917122 0    57.0   45.0
 11 5680.966224 4.957E-30 4.200E-05.05240.265 2433.80040.48-.001360          0 4 0          0 0 0 11  3  8       12  6  7      462230838360713049    69.0   75.0
